C:\Users\Joel-Desktop\PycharmProjects\ANN_derivatives_TO\ANN_derivatives_TO\venv\Scripts\python.exe "C:/Program Files/JetBrains/PyCharm 2022.2.3/plugins/python/helpers/pydev/pydevconsole.py" --mode=client --host=127.0.0.1 --port=52004 
import sys; print('Python %s on %s' % (sys.version, sys.platform))
sys.path.extend(['C:\\Users\\Joel-Desktop\\PycharmProjects\\ANN_derivatives_TO\\ANN_derivatives_TO'])
Python 3.9.13 (tags/v3.9.13:6de2ca5, May 17 2022, 16:36:42) [MSC v.1929 64 bit (AMD64)]
Type 'copyright', 'credits' or 'license' for more information
IPython 8.14.0 -- An enhanced Interactive Python. Type '?' for help.
PyDev console: using IPython 8.14.0
Python 3.9.13 (tags/v3.9.13:6de2ca5, May 17 2022, 16:36:42) [MSC v.1929 64 bit (AMD64)] on win32
runfile('C:\\Users\\Joel-Desktop\\PycharmProjects\\ANN_derivatives_TO\\ANN_derivatives_TO\\Run_SIMPTO_ANN.py', wdir='C:\\Users\\Joel-Desktop\\PycharmProjects\\ANN_derivatives_TO\\ANN_derivatives_TO')
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|  171  |  171  | 4728  | +1.1023e+02 | 6.79e+02 | 1.80e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  172  |  172  | 4734  | +1.1021e+02 | 6.79e+02 | 1.80e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  173  |  173  | 4740  | +1.1018e+02 | 6.79e+02 | 1.79e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  174  |  174  | 4746  | +1.1016e+02 | 6.79e+02 | 1.79e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  175  |  175  | 4752  | +1.1014e+02 | 6.79e+02 | 1.78e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  176  |  176  | 4758  | +1.1012e+02 | 6.79e+02 | 1.78e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  177  |  177  | 4764  | +1.1009e+02 | 6.79e+02 | 1.77e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  178  |  178  | 4770  | +1.1007e+02 | 6.79e+02 | 1.76e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  179  |  179  | 4776  | +1.1005e+02 | 6.79e+02 | 1.76e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  180  |  180  | 4782  | +1.1003e+02 | 6.79e+02 | 1.75e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  181  |  181  | 4788  | +1.1001e+02 | 6.79e+02 | 1.75e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  182  |  182  | 4794  | +1.0999e+02 | 6.79e+02 | 1.74e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  183  |  183  | 4800  | +1.0997e+02 | 6.79e+02 | 1.74e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  184  |  184  | 4804  | +1.0996e+02 | 6.79e+02 | 1.74e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  185  |  185  | 4810  | +1.0994e+02 | 6.79e+02 | 1.73e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  186  |  186  | 4814  | +1.0993e+02 | 6.79e+02 | 1.73e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  187  |  187  | 4818  | +1.0992e+02 | 6.79e+02 | 1.73e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  188  |  188  | 4824  | +1.0990e+02 | 6.79e+02 | 1.72e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  189  |  189  | 4828  | +1.0989e+02 | 6.79e+02 | 1.72e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  190  |  190  | 4832  | +1.0987e+02 | 6.79e+02 | 1.72e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  191  |  191  | 4838  | +1.0985e+02 | 6.79e+02 | 1.71e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  192  |  192  | 4842  | +1.0984e+02 | 6.79e+02 | 1.71e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  193  |  193  | 4846  | +1.0983e+02 | 6.79e+02 | 1.71e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  194  |  194  | 4850  | +1.0982e+02 | 6.79e+02 | 1.71e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  195  |  195  | 4856  | +1.0980e+02 | 6.79e+02 | 1.70e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  196  |  196  | 4860  | +1.0979e+02 | 6.79e+02 | 1.70e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  197  |  197  | 4864  | +1.0978e+02 | 6.79e+02 | 1.70e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  198  |  198  | 4879  | +1.0971e+02 | 6.79e+02 | 1.68e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  199  |  199  | 4883  | +1.0970e+02 | 6.79e+02 | 1.68e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  200  |  200  | 4887  | +1.0969e+02 | 6.79e+02 | 1.68e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  201  |  201  | 4891  | +1.0968e+02 | 6.79e+02 | 1.68e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  202  |  202  | 4895  | +1.0967e+02 | 6.79e+02 | 1.67e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  203  |  203  | 4899  | +1.0966e+02 | 6.79e+02 | 1.67e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  204  |  204  | 4903  | +1.0966e+02 | 6.79e+02 | 1.67e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  205  |  205  | 4907  | +1.0965e+02 | 6.79e+02 | 1.67e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  206  |  206  | 4911  | +1.0964e+02 | 6.79e+02 | 1.67e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  207  |  207  | 4915  | +1.0963e+02 | 6.79e+02 | 1.67e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  208  |  208  | 4919  | +1.0962e+02 | 6.79e+02 | 1.66e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  209  |  209  | 4923  | +1.0961e+02 | 6.79e+02 | 1.66e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  210  |  210  | 4927  | +1.0960e+02 | 6.79e+02 | 1.66e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  211  |  211  | 4931  | +1.0960e+02 | 6.79e+02 | 1.66e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  212  |  212  | 4935  | +1.0959e+02 | 6.79e+02 | 1.66e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  213  |  213  | 4939  | +1.0958e+02 | 6.79e+02 | 1.66e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  214  |  214  | 4943  | +1.0957e+02 | 6.79e+02 | 1.66e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  215  |  215  | 4947  | +1.0956e+02 | 6.79e+02 | 1.65e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  216  |  216  | 4951  | +1.0955e+02 | 6.79e+02 | 1.65e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  217  |  217  | 4955  | +1.0954e+02 | 6.79e+02 | 1.65e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  218  |  218  | 4959  | +1.0954e+02 | 6.79e+02 | 1.65e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  219  |  219  | 4963  | +1.0953e+02 | 6.79e+02 | 1.65e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  220  |  220  | 4967  | +1.0952e+02 | 6.79e+02 | 1.65e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  221  |  221  | 4971  | +1.0951e+02 | 6.79e+02 | 1.65e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  222  |  222  | 4975  | +1.0950e+02 | 6.79e+02 | 1.64e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  223  |  223  | 4979  | +1.0949e+02 | 6.79e+02 | 1.64e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  224  |  224  | 4983  | +1.0948e+02 | 6.79e+02 | 1.64e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  225  |  225  | 4987  | +1.0948e+02 | 6.79e+02 | 1.64e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  226  |  226  | 4991  | +1.0947e+02 | 6.79e+02 | 1.64e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  227  |  227  | 4995  | +1.0946e+02 | 6.79e+02 | 1.64e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  228  |  228  | 4999  | +1.0945e+02 | 6.79e+02 | 1.64e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  229  |  229  | 5003  | +1.0944e+02 | 6.79e+02 | 1.64e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  230  |  230  | 5007  | +1.0944e+02 | 6.79e+02 | 1.64e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  231  |  231  | 5011  | +1.0943e+02 | 6.79e+02 | 1.63e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  232  |  232  | 5015  | +1.0942e+02 | 6.79e+02 | 1.63e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  233  |  233  | 5019  | +1.0941e+02 | 6.79e+02 | 1.63e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  234  |  234  | 5023  | +1.0940e+02 | 6.79e+02 | 1.63e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  235  |  235  | 5027  | +1.0939e+02 | 6.79e+02 | 1.63e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  236  |  236  | 5031  | +1.0939e+02 | 6.79e+02 | 1.63e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  237  |  237  | 5046  | +1.0932e+02 | 6.79e+02 | 1.61e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  238  |  238  | 5050  | +1.0931e+02 | 6.79e+02 | 1.61e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  239  |  239  | 5054  | +1.0931e+02 | 6.79e+02 | 1.61e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  240  |  240  | 5058  | +1.0930e+02 | 6.79e+02 | 1.61e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  241  |  241  | 5062  | +1.0929e+02 | 6.79e+02 | 1.61e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  242  |  242  | 5066  | +1.0929e+02 | 6.79e+02 | 1.61e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  243  |  243  | 5070  | +1.0928e+02 | 6.79e+02 | 1.61e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  244  |  244  | 5074  | +1.0927e+02 | 6.79e+02 | 1.60e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  245  |  245  | 5078  | +1.0927e+02 | 6.79e+02 | 1.60e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  246  |  246  | 5082  | +1.0926e+02 | 6.79e+02 | 1.60e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  247  |  247  | 5086  | +1.0925e+02 | 6.79e+02 | 1.60e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  248  |  248  | 5090  | +1.0924e+02 | 6.79e+02 | 1.60e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  249  |  249  | 5094  | +1.0924e+02 | 6.79e+02 | 1.60e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  250  |  250  | 5098  | +1.0923e+02 | 6.79e+02 | 1.60e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  251  |  251  | 5102  | +1.0922e+02 | 6.79e+02 | 1.60e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  252  |  252  | 5106  | +1.0922e+02 | 6.79e+02 | 1.60e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  253  |  253  | 5110  | +1.0921e+02 | 6.79e+02 | 1.60e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  254  |  254  | 5114  | +1.0920e+02 | 6.79e+02 | 1.60e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  255  |  255  | 5118  | +1.0920e+02 | 6.79e+02 | 1.60e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  256  |  256  | 5122  | +1.0919e+02 | 6.79e+02 | 1.60e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  257  |  257  | 5126  | +1.0918e+02 | 6.79e+02 | 1.60e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  258  |  258  | 5130  | +1.0918e+02 | 6.79e+02 | 1.60e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  259  |  259  | 5134  | +1.0917e+02 | 6.79e+02 | 1.60e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  260  |  260  | 5138  | +1.0916e+02 | 6.79e+02 | 1.59e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  261  |  261  | 5142  | +1.0916e+02 | 6.79e+02 | 1.59e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  262  |  262  | 5146  | +1.0915e+02 | 6.79e+02 | 1.59e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  263  |  263  | 5150  | +1.0915e+02 | 6.79e+02 | 1.59e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  264  |  264  | 5154  | +1.0914e+02 | 6.79e+02 | 1.59e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  265  |  265  | 5158  | +1.0913e+02 | 6.79e+02 | 1.59e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  266  |  266  | 5162  | +1.0913e+02 | 6.79e+02 | 1.59e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  267  |  267  | 5166  | +1.0912e+02 | 6.79e+02 | 1.59e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  268  |  268  | 5170  | +1.0911e+02 | 6.79e+02 | 1.59e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  269  |  269  | 5174  | +1.0911e+02 | 6.79e+02 | 1.59e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  270  |  270  | 5178  | +1.0910e+02 | 6.79e+02 | 1.59e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  271  |  271  | 5182  | +1.0909e+02 | 6.79e+02 | 1.59e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  272  |  272  | 5186  | +1.0909e+02 | 6.79e+02 | 1.59e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  273  |  273  | 5190  | +1.0908e+02 | 6.79e+02 | 1.59e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  274  |  274  | 5194  | +1.0908e+02 | 6.79e+02 | 1.59e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  275  |  275  | 5198  | +1.0907e+02 | 6.79e+02 | 1.59e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  276  |  276  | 5202  | +1.0906e+02 | 6.79e+02 | 1.59e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  277  |  277  | 5206  | +1.0906e+02 | 6.79e+02 | 1.59e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  278  |  278  | 5210  | +1.0905e+02 | 6.79e+02 | 1.59e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  279  |  279  | 5214  | +1.0905e+02 | 6.79e+02 | 1.59e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  280  |  280  | 5218  | +1.0904e+02 | 6.79e+02 | 1.59e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  281  |  281  | 5222  | +1.0903e+02 | 6.79e+02 | 1.59e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  282  |  282  | 5226  | +1.0903e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  283  |  283  | 5230  | +1.0902e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  284  |  284  | 5234  | +1.0902e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  285  |  285  | 5238  | +1.0901e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  286  |  286  | 5242  | +1.0900e+02 | 6.79e+02 | 1.58e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  287  |  287  | 5246  | +1.0900e+02 | 6.79e+02 | 1.58e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  288  |  288  | 5250  | +1.0899e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  289  |  289  | 5254  | +1.0899e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  290  |  290  | 5258  | +1.0898e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  291  |  291  | 5262  | +1.0898e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  292  |  292  | 5266  | +1.0897e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  293  |  293  | 5270  | +1.0897e+02 | 6.79e+02 | 1.58e-02 | 8.88e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  294  |  294  | 5274  | +1.0896e+02 | 6.79e+02 | 1.58e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  295  |  295  | 5278  | +1.0895e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  296  |  296  | 5282  | +1.0895e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  297  |  297  | 5286  | +1.0894e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  298  |  298  | 5290  | +1.0894e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  299  |  299  | 5294  | +1.0893e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  300  |  300  | 5298  | +1.0893e+02 | 6.79e+02 | 1.58e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  301  |  301  | 5302  | +1.0892e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  302  |  302  | 5306  | +1.0892e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  303  |  303  | 5310  | +1.0891e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  304  |  304  | 5314  | +1.0891e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  305  |  305  | 5318  | +1.0890e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  306  |  306  | 5322  | +1.0890e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  307  |  307  | 5326  | +1.0889e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  308  |  308  | 5330  | +1.0889e+02 | 6.79e+02 | 1.58e-02 | 8.33e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  309  |  309  | 5334  | +1.0888e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  310  |  310  | 5338  | +1.0888e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  311  |  311  | 5342  | +1.0887e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  312  |  312  | 5346  | +1.0887e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  313  |  313  | 5350  | +1.0886e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  314  |  314  | 5354  | +1.0886e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  315  |  315  | 5358  | +1.0885e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  316  |  316  | 5362  | +1.0885e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  317  |  317  | 5366  | +1.0884e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  318  |  318  | 5370  | +1.0884e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  319  |  319  | 5374  | +1.0883e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  320  |  320  | 5378  | +1.0883e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  321  |  321  | 5382  | +1.0882e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  322  |  322  | 5386  | +1.0882e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  323  |  323  | 5390  | +1.0881e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  324  |  324  | 5394  | +1.0881e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  325  |  325  | 5398  | +1.0880e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  326  |  326  | 5402  | +1.0880e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  327  |  327  | 5406  | +1.0879e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  328  |  328  | 5410  | +1.0879e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  329  |  329  | 5414  | +1.0879e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  330  |  330  | 5418  | +1.0878e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  331  |  331  | 5422  | +1.0878e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  332  |  332  | 5425  | +1.0877e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  333  |  333  | 5428  | +1.0877e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  334  |  334  | 5432  | +1.0877e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  335  |  335  | 5435  | +1.0876e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  336  |  336  | 5438  | +1.0876e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  337  |  337  | 5441  | +1.0876e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  338  |  338  | 5444  | +1.0875e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  339  |  339  | 5448  | +1.0875e+02 | 6.79e+02 | 1.58e-02 | 7.77e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  340  |  340  | 5451  | +1.0875e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  341  |  341  | 5454  | +1.0874e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  342  |  342  | 5457  | +1.0874e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  343  |  343  | 5460  | +1.0874e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  344  |  344  | 5463  | +1.0873e+02 | 6.79e+02 | 1.58e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  345  |  345  | 5466  | +1.0873e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  346  |  346  | 5469  | +1.0873e+02 | 6.79e+02 | 1.58e-02 | 8.88e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  347  |  347  | 5472  | +1.0873e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  348  |  348  | 5475  | +1.0872e+02 | 6.79e+02 | 1.58e-02 | 5.55e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  349  |  349  | 5478  | +1.0872e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  350  |  350  | 5481  | +1.0872e+02 | 6.79e+02 | 1.58e-02 | 7.22e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  351  |  351  | 5484  | +1.0871e+02 | 6.79e+02 | 1.58e-02 | 6.11e-16 | 1.00e+00 |  2.00e-02   |   4   |
